File,Line,Method,Endpoint,Full_URL
"src/components/liquor/LiquorModifiers.tsx",101,GET,"/api/menu/modifiers/{id}","/api/menu/modifiers/${groupId}"
"src/components/menu/ItemEditor.tsx",132,GET,"/api/menu/items/{id}/ingredients","/api/menu/items/${item.id}/ingredients"
"src/components/menu/ItemEditor.tsx",133,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${item.id}/modifier-groups"
"src/components/menu/ItemSettingsModal.tsx",131,GET,"/api/menu/items/{id}/inventory-recipe","/api/menu/items/${itemId}/inventory-recipe"
"src/components/menu/ItemSettingsModal.tsx",150,GET,"/api/menu/items/{id}/ingredients","/api/menu/items/${itemId}/ingredients"
"src/components/menu/ItemSettingsModal.tsx",158,GET,"/api/ingredients/{id}/cost","/api/ingredients/${i.ingredientId}/cost"
"src/components/menu/ItemSettingsModal.tsx",216,GET,"/api/menu/items/{id}","/api/menu/items/${itemId}"
"src/components/menu/ItemSettingsModal.tsx",85,GET,"/api/menu/items/{id}","/api/menu/items/${itemId}"
"src/components/menu/ItemTreeView.tsx",72,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${item.id}/modifier-groups"
"src/components/menu/ItemTreeView.tsx",73,GET,"/api/menu/items/{id}/ingredients","/api/menu/items/${item.id}/ingredients"
"src/components/menu/ModifierFlowEditor.tsx",117,GET,"/api/menu/items/{id}/modifier-groups/{id}","/api/menu/items/${item.id}/modifier-groups/${selectedGroupId}"
"src/components/menu/ModifierFlowEditor.tsx",262,GET,"/api/menu/items/{id}/modifier-groups/{id}","/api/menu/items/${item.id}/modifier-groups/${selectedGroupId}"
"src/components/menu/ModifierFlowEditor.tsx",280,GET,"/api/menu/items/{id}/modifier-groups/{id}","/api/menu/items/${item.id}/modifier-groups/${selectedGroupId}"
"src/components/menu/ModifierFlowEditor.tsx",78,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${item.id}/modifier-groups"
"src/components/menu/RecipeBuilder.tsx",113,GET,"/api/menu/items/{id}/recipe","/api/menu/items/${menuItemId}/recipe"
"src/components/menu/RecipeBuilder.tsx",114,GET,"/api/ingredients","/api/ingredients?locationId=${locationId}&groupByCategory=true&hierarchy=true"
"src/components/menu/RecipeBuilder.tsx",286,GET,"/api/menu/items/{id}/recipe","/api/menu/items/${menuItemId}/recipe"
"src/components/menu/useIngredientOperations.ts",22,GET,"/api/menu/items/{id}/ingredients","/api/menu/items/${itemId}/ingredients"
"src/components/menu/useModifierEditor.ts",148,GET,"/api/menu/items/{id}/modifier-groups/{id}/modifiers","/api/menu/items/${itemId}/modifier-groups/${groupId}/modifiers?modifierId=${modifierId}"
"src/components/menu/useModifierEditor.ts",196,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${itemId}/modifier-groups"
"src/components/menu/useModifierEditor.ts",221,GET,"/api/menu/items/{id}/modifier-groups/{id}/modifiers","/api/menu/items/${itemId}/modifier-groups/${groupId}/modifiers"
"src/components/menu/useModifierEditor.ts",239,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${itemId}/modifier-groups"
"src/components/menu/useModifierEditor.ts",285,GET,"/api/modifiers/{id}/inventory-link","/api/modifiers/${modifierId}/inventory-link"
"src/components/menu/useModifierEditor.ts",66,GET,"/api/menu/items/{id}/modifier-groups/{id}/modifiers","/api/menu/items/${itemId}/modifier-groups/${groupId}/modifiers"
"src/components/menu/useModifierEditor.ts",92,GET,"/api/menu/items/{id}/modifier-groups/{id}/modifiers","/api/menu/items/${itemId}/modifier-groups/${groupId}/modifiers"
"src/components/menu/useModifierGroupManager.ts",129,GET,"/api/menu/items/{id}/modifier-groups/{id}","/api/menu/items/${itemId}/modifier-groups/${groupId}"
"src/components/menu/useModifierGroupManager.ts",168,GET,"/api/menu/items/{id}/modifier-groups/{id}","/api/menu/items/${itemId}/modifier-groups/${groupId}?preview=true"
"src/components/menu/useModifierGroupManager.ts",194,GET,"/api/menu/items/{id}/modifier-groups/{id}","/api/menu/items/${itemId}/modifier-groups/${groupId}"
"src/components/menu/useModifierGroupManager.ts",213,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${itemId}/modifier-groups"
"src/components/menu/useModifierGroupManager.ts",241,GET,"/api/menu/items/{id}/modifier-groups/{id}/modifiers","/api/menu/items/${itemId}/modifier-groups/${parentGroupId}/modifiers"
"src/components/menu/useModifierGroupManager.ts",251,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${itemId}/modifier-groups"
"src/components/menu/useModifierGroupManager.ts",300,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${itemId}/modifier-groups"
"src/components/menu/useModifierGroupManager.ts",358,GET,"/api/menu/items/{id}/modifier-groups/{id}/modifiers","/api/menu/items/${itemId}/modifier-groups/${groupId}/modifiers"
"src/components/menu/useModifierGroupManager.ts",377,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${itemId}/modifier-groups"
"src/components/menu/useModifierGroupManager.ts",482,GET,"/api/menu/items/{id}/modifier-groups/{id}/modifiers","/api/menu/items/${itemId}/modifier-groups/${targetGroupId}/modifiers"
"src/components/menu/useModifierGroupManager.ts",492,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${itemId}/modifier-groups"
"src/components/menu/useModifierGroupManager.ts",92,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${itemId}/modifier-groups"
"src/components/modifiers/useModifierSelections.ts",278,GET,"/api/menu/items/{id}/ingredients","/api/menu/items/${item.id}/ingredients"
"src/components/modifiers/useModifierSelections.ts",420,GET,"/api/menu/modifiers/{id}","/api/menu/modifiers/${groupId}"
"src/components/orders/AdjustTipModal.tsx",77,GET,"/api/orders/{id}/adjust-tip","/api/orders/${order.id}/adjust-tip"
"src/components/orders/ClosedOrderActionsModal.tsx",116,GET,"/api/orders/{id}","/api/orders/${order.id}"
"src/components/orders/ClosedOrderActionsModal.tsx",148,GET,"/api/orders/{id}/items","/api/orders/${currentOrderId}/items"
"src/components/orders/ClosedOrderActionsModal.tsx",193,GET,"/api/orders/{id}/reopen","/api/orders/${order.id}/reopen"
"src/components/orders/ClosedOrderActionsModal.tsx",220,GET,"/api/orders/{id}/void-payment","/api/orders/${order.id}/void-payment"
"src/components/orders/ClosedOrderActionsModal.tsx",255,GET,"/api/orders/{id}/pay","/api/orders/${order.id}/pay"
"src/components/orders/CompVoidModal.tsx",117,GET,"/api/orders/{id}/comp-void","/api/orders/${orderId}/comp-void"
"src/components/orders/CompVoidModal.tsx",158,GET,"/api/orders/{id}/comp-void","/api/orders/${orderId}/comp-void"
"src/components/orders/CompVoidModal.tsx",209,GET,"/api/voids/remote-approval/{id}/status","/api/voids/remote-approval/${approvalData.approvalId}/status"
"src/components/orders/CompVoidModal.tsx",213,GET,"/api/orders/{id}/comp-void","/api/orders/${orderId}/comp-void"
"src/components/orders/CourseControlBar.tsx",101,GET,"/api/orders/{id}/courses","/api/orders/${orderId}/courses"
"src/components/orders/CourseControlBar.tsx",42,GET,"/api/orders/{id}/courses","/api/orders/${orderId}/courses"
"src/components/orders/CourseControlBar.tsx",62,GET,"/api/orders/{id}/courses","/api/orders/${orderId}/courses"
"src/components/orders/CourseControlBar.tsx",82,GET,"/api/orders/{id}/advance-course","/api/orders/${orderId}/advance-course"
"src/components/orders/CourseOverviewPanel.tsx",45,GET,"/api/orders/{id}/courses","/api/orders/${orderId}/courses"
"src/components/orders/CourseOverviewPanel.tsx",68,GET,"/api/orders/{id}/courses","/api/orders/${orderId}/courses"
"src/components/orders/DiscountModal.tsx",108,GET,"/api/discounts","/api/discounts?${params}"
"src/components/orders/DiscountModal.tsx",130,GET,"/api/orders/{id}/discount","/api/orders/${orderId}/discount"
"src/components/orders/DiscountModal.tsx",179,GET,"/api/orders/{id}/discount","/api/orders/${orderId}/discount"
"src/components/orders/EntertainmentSessionControls.tsx",98,GET,"/api/entertainment/block-time","/api/entertainment/block-time?orderItemId=${orderItemId}&locationId=${locationId}"
"src/components/orders/ItemTransferModal.tsx",136,GET,"/api/orders/{id}/transfer-items","/api/orders/${currentOrderId}/transfer-items"
"src/components/orders/ItemTransferModal.tsx",73,GET,"/api/orders/{id}/transfer-items","/api/orders/${currentOrderId}/transfer-items?${params}"
"src/components/orders/OpenOrdersPanel.tsx",268,GET,"/api/orders/open","/api/orders/open?locationId=${locationId}&summary=true&previousDay=true"
"src/components/orders/OpenOrdersPanel.tsx",361,GET,"/api/orders/closed","/api/orders/closed?${params}"
"src/components/orders/OrderPanel.tsx",530,GET,"/api/orders/{id}","/api/orders/${id}"
"src/components/orders/OrderTypeSelector.tsx",82,GET,"/api/order-types","/api/order-types?locationId=${locationId}"
"src/components/orders/RemoteVoidApprovalModal.tsx",162,GET,"/api/voids/remote-approval/managers","/api/voids/remote-approval/managers?locationId=${locationId}"
"src/components/orders/RemoteVoidApprovalModal.tsx",99,GET,"/api/voids/remote-approval/{id}/status","/api/voids/remote-approval/${approvalId}/status"
"src/components/orders/ReopenOrderModal.tsx",66,GET,"/api/orders/{id}/reopen","/api/orders/${order.id}/reopen"
"src/components/orders/SeatCourseHoldControls.tsx",46,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/components/orders/SplitCheckScreen.tsx",150,GET,"/api/orders/{id}/split-tickets","/api/orders/${parentOrderId}/split-tickets"
"src/components/orders/SplitCheckScreen.tsx",261,GET,"/api/orders/{id}/split-tickets","/api/orders/${parentOrderId}/split-tickets"
"src/components/orders/SplitCheckScreen.tsx",302,GET,"/api/orders/{id}/split-tickets","/api/orders/${parentOrderId}/split-tickets"
"src/components/orders/SplitCheckScreen.tsx",337,GET,"/api/orders/{id}/split-tickets","/api/orders/${parentOrderId}/split-tickets"
"src/components/orders/SplitCheckScreen.tsx",403,GET,"/api/orders/{id}/split-tickets/create-check","/api/orders/${parentOrderId}/split-tickets/create-check"
"src/components/orders/SplitCheckScreen.tsx",412,GET,"/api/orders/{id}/split-tickets","/api/orders/${parentOrderId}/split-tickets"
"src/components/orders/SplitCheckScreen.tsx",464,GET,"/api/orders/{id}/split-tickets/{id}","/api/orders/${parentOrderId}/split-tickets/${splitId}"
"src/components/orders/SplitCheckScreen.tsx",940,GET,"/api/orders/{id}/split","/api/orders/${orderId}/split"
"src/components/orders/SplitCheckScreen.tsx",952,GET,"/api/orders/{id}/split-tickets","/api/orders/${orderId}/split-tickets"
"src/components/orders/TableOptionsPopover.tsx",62,GET,"/api/orders/{id}","/api/orders/${id}"
"src/components/orders/TablePickerModal.tsx",64,GET,"/api/tables","/api/tables?locationId=${locationId}"
"src/components/orders/VoidPaymentModal.tsx",116,GET,"/api/orders/{id}/refund-payment","/api/orders/${order.id}/refund-payment"
"src/components/orders/VoidPaymentModal.tsx",147,GET,"/api/orders/{id}/void-payment","/api/orders/${order.id}/void-payment"
"src/components/payment/PaymentModal.tsx",192,GET,"/api/orders/{id}","/api/orders/${orderId}"
"src/components/payment/PaymentModal.tsx",211,GET,"/api/orders/{id}","/api/orders/${orderId}"
"src/components/payment/PaymentModal.tsx",381,GET,"/api/orders/{id}/close-tab","/api/orders/${orderId}/close-tab"
"src/components/payment/PaymentModal.tsx",425,GET,"/api/orders/{id}/cards","/api/orders/${orderId}/cards"
"src/components/payment/PaymentModal.tsx",463,GET,"/api/house-accounts","/api/house-accounts?locationId=${locationId || "
"src/components/payment/PaymentModal.tsx",486,GET,"/api/gift-cards/{id}","/api/gift-cards/${giftCardNumber.trim().toUpperCase()}"
"src/components/payment/PaymentModal.tsx",676,GET,"/api/orders/{id}/pay","/api/orders/${orderId}/pay"
"src/components/payment/PaymentModal.tsx",711,GET,"/api/orders/{id}/pay","/api/orders/${orderId}/pay"
"src/components/payment/QuickPayButton.tsx",94,GET,"/api/orders/{id}/pay","/api/orders/${orderId}/pay"
"src/components/receipt/ReceiptModal.tsx",51,GET,"/api/orders/{id}/receipt","/api/orders/${orderId}/receipt?locationId=${locationId}"
"src/components/shifts/ShiftCloseoutModal.tsx",1216,GET,"/api/shifts/{id}","/api/shifts/${shift.id}"
"src/components/shifts/ShiftCloseoutModal.tsx",225,GET,"/api/shifts/{id}","/api/shifts/${shift.id}"
"src/components/shifts/ShiftCloseoutModal.tsx",250,GET,"/api/tip-out-rules","/api/tip-out-rules?locationId=${shift.locationId}"
"src/components/shifts/ShiftCloseoutModal.tsx",251,GET,"/api/employees","/api/employees?locationId=${shift.locationId}"
"src/components/shifts/ShiftCloseoutModal.tsx",282,GET,"/api/tips/ledger","/api/tips/ledger?locationId=${shift.locationId}&employeeId=${shift.employee.id}"
"src/components/shifts/ShiftCloseoutModal.tsx",285,GET,"/api/settings/tips","/api/settings/tips?locationId=${shift.locationId}&employeeId=${shift.employee.id}"
"src/components/shifts/ShiftCloseoutModal.tsx",483,GET,"/api/shifts/{id}","/api/shifts/${shift.id}"
"src/components/shifts/ShiftStartModal.tsx",59,GET,"/api/drawers","/api/drawers?locationId=${locationId}"
"src/components/tabs/BottleServiceBanner.tsx",37,GET,"/api/orders/{id}/bottle-service","/api/orders/${orderId}/bottle-service"
"src/components/tabs/CardFirstTabFlow.tsx",64,GET,"/api/orders/{id}/open-tab","/api/orders/${orderId}/open-tab"
"src/components/tabs/TabsPanel.tsx",70,GET,"/api/tabs","/api/tabs?${params}"
"src/components/time-clock/TimeClockModal.tsx",142,GET,"/api/time-clock","/api/time-clock?${params}"
"src/components/time-clock/TimeClockModal.tsx",160,GET,"/api/employees/{id}/tips","/api/employees/${employeeId}/tips"
"src/components/time-clock/TimeClockModal.tsx",177,GET,"/api/employees","/api/employees?locationId=${locationId}"
"src/components/time-clock/TimeClockModal.tsx",308,GET,"/api/employees/{id}/open-tabs","/api/employees/${employeeId}/open-tabs"
"src/components/tips/ActiveGroupManager.tsx",117,GET,"/api/tips/groups","/api/tips/groups?locationId=${locationId}&status=active"
"src/components/tips/ActiveGroupManager.tsx",135,GET,"/api/employees","/api/employees?locationId=${locationId}"
"src/components/tips/ActiveGroupManager.tsx",156,GET,"/api/tips/groups/{id}/members","/api/tips/groups/${groupId}/members"
"src/components/tips/ActiveGroupManager.tsx",176,GET,"/api/tips/groups/{id}/members","/api/tips/groups/${groupId}/members?employeeId=${targetEmployeeId}"
"src/components/tips/ActiveGroupManager.tsx",195,GET,"/api/tips/groups/{id}/members","/api/tips/groups/${groupId}/members?employeeId=${targetEmployeeId}"
"src/components/tips/ActiveGroupManager.tsx",214,GET,"/api/tips/groups/{id}","/api/tips/groups/${groupId}"
"src/components/tips/ActiveGroupManager.tsx",236,GET,"/api/tips/groups/{id}/members","/api/tips/groups/${addMemberGroupId}/members"
"src/components/tips/ActiveGroupManager.tsx",263,GET,"/api/tips/groups/{id}","/api/tips/groups/${closeGroupId}"
"src/components/tips/ManualTipTransferModal.tsx",42,GET,"/api/employees","/api/employees?locationId=${locationId}"
"src/components/tips/SharedOwnershipModal.tsx",135,GET,"/api/shifts","/api/shifts?${params}"
"src/components/tips/SharedOwnershipModal.tsx",169,GET,"/api/orders/{id}/ownership","/api/orders/${orderId}/ownership"
"src/components/tips/SharedOwnershipModal.tsx",215,GET,"/api/orders/{id}/ownership","/api/orders/${orderId}/ownership"
"src/components/tips/SharedOwnershipModal.tsx",247,GET,"/api/orders/{id}/ownership","/api/orders/${orderId}/ownership"
"src/components/tips/SharedOwnershipModal.tsx",296,GET,"/api/orders/{id}/ownership","/api/orders/${orderId}/ownership"
"src/components/tips/SharedOwnershipModal.tsx",324,GET,"/api/orders/{id}","/api/orders/${orderId}"
"src/components/tips/SharedOwnershipModal.tsx",332,GET,"/api/orders/{id}/ownership","/api/orders/${orderId}/ownership"
"src/components/tips/SharedOwnershipModal.tsx",84,GET,"/api/orders/{id}/ownership","/api/orders/${orderId}/ownership?${params}"
"src/components/tips/TipAdjustmentOverlay.tsx",86,GET,"/api/orders/closed","/api/orders/closed?${params}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",120,GET,"/api/sections","/api/sections?locationId=${locationId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",146,GET,"/api/floor-plan-elements","/api/floor-plan-elements?locationId=${locationId}&sectionId=${selectedRoomId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",168,GET,"/api/tables","/api/tables?locationId=${locationId}&sectionId=${selectedRoomId}&includeSeats=true"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",329,GET,"/api/floor-plan-elements/{id}","/api/floor-plan-elements/${fixtureId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",382,GET,"/api/floor-plan-elements/{id}","/api/floor-plan-elements/${fixtureId}?locationId=${locationId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",433,GET,"/api/floor-plan-elements/{id}","/api/floor-plan-elements/${selectedEntertainmentElement.id}?locationId=${locationId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",489,GET,"/api/floor-plan-elements/{id}","/api/floor-plan-elements/${selectedEntertainmentElement.id}?locationId=${locationId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",639,GET,"/api/tables/{id}","/api/tables/${tableId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",686,GET,"/api/tables/{id}","/api/tables/${tableId}?locationId=${locationId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",725,GET,"/api/tables/{id}/seats/auto-generate","/api/tables/${tableId}/seats/auto-generate"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",748,GET,"/api/tables/{id}/seats/auto-generate","/api/tables/${tableId}/seats/auto-generate"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",817,GET,"/api/tables/{id}/seats/reflow","/api/tables/${tableId}/seats/reflow"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",857,GET,"/api/seats/{id}","/api/seats/${seatId}"
"src/domains/floor-plan/admin/FloorPlanEditor.tsx",922,GET,"/api/floor-plan-elements/{id}","/api/floor-plan-elements/${el.id}"
"src/domains/floor-plan/admin/FloorPlanEditorDB.tsx",105,GET,"/api/sections","/api/sections?locationId=${locationId}"
"src/domains/floor-plan/admin/FloorPlanEditorDB.tsx",130,GET,"/api/floor-plan-elements","/api/floor-plan-elements?locationId=${locationId}&sectionId=${selectedSectionId}"
"src/domains/floor-plan/admin/FloorPlanEditorDB.tsx",216,GET,"/api/floor-plan-elements/{id}","/api/floor-plan-elements/${elementId}"
"src/domains/floor-plan/admin/FloorPlanEditorDB.tsx",256,GET,"/api/floor-plan-elements/{id}","/api/floor-plan-elements/${elementId}"
"src/domains/floor-plan/admin/FloorPlanEditorDB.tsx",327,GET,"/api/floor-plan-elements/{id}","/api/floor-plan-elements/${element.id}"
"src/hooks/useActiveOrder.ts",1121,GET,"/api/orders/{id}/items","/api/orders/${orderId}/items"
"src/hooks/useActiveOrder.ts",1166,GET,"/api/orders/{id}/send","/api/orders/${orderId}/send"
"src/hooks/useActiveOrder.ts",1234,GET,"/api/orders/{id}/fire-course","/api/orders/${orderId}/fire-course"
"src/hooks/useActiveOrder.ts",1287,GET,"/api/orders/{id}/send","/api/orders/${orderId}/send"
"src/hooks/useActiveOrder.ts",1340,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/hooks/useActiveOrder.ts",1353,GET,"/api/orders/{id}/send","/api/orders/${orderId}/send"
"src/hooks/useActiveOrder.ts",187,GET,"/api/orders/{id}","/api/orders/${orderId}"
"src/hooks/useActiveOrder.ts",213,GET,"/api/orders/{id}","/api/orders/${order.id}"
"src/hooks/useActiveOrder.ts",321,GET,"/api/orders/{id}/items","/api/orders/${order.id}/items"
"src/hooks/useActiveOrder.ts",472,GET,"/api/orders/{id}/items","/api/orders/${existingId}/items"
"src/hooks/useActiveOrder.ts",552,GET,"/api/orders/{id}/items","/api/orders/${order.id}/items"
"src/hooks/useActiveOrder.ts",622,GET,"/api/orders/{id}/items","/api/orders/${order.id}/items"
"src/hooks/useActiveOrder.ts",671,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/hooks/useActiveOrder.ts",692,GET,"/api/orders/{id}","/api/orders/${remaining.id}"
"src/hooks/useActiveOrder.ts",717,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/hooks/useActiveOrder.ts",747,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/hooks/useActiveOrder.ts",792,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/hooks/useActiveOrder.ts",824,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/hooks/useActiveOrder.ts",851,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/hooks/useActiveOrder.ts",887,GET,"/api/orders/{id}/items/{id}","/api/orders/${orderId}/items/${itemId}"
"src/hooks/useActiveOrder.ts",992,GET,"/api/orders/{id}/fire-course","/api/orders/${resolvedOrderId}/fire-course"
"src/hooks/useDatacap.ts",157,GET,"/api/hardware/terminals/{id}","/api/hardware/terminals/${terminalId}"
"src/hooks/useDatacap.ts",245,GET,"/api/hardware/payment-readers/{id}/ping","/api/hardware/payment-readers/${reader.id}/ping"
"src/hooks/useDatacap.ts",272,GET,"/api/hardware/payment-readers/{id}/verify","/api/hardware/payment-readers/${reader.id}/verify"
"src/hooks/useDatacap.ts",300,GET,"/api/hardware/terminals/{id}","/api/hardware/terminals/${terminalId}"
"src/hooks/useDataRetention.ts",22,GET,"/api/settings","/api/settings?locationId=${employee.location.id}&employeeId=${employee.id}"
"src/hooks/useDataRetention.ts",32,GET,"/api/location","/api/location?locationId=${employee.location.id}&employeeId=${employee.id}"
"src/hooks/useIngredientCost.ts",58,GET,"/api/ingredients/{id}/cost","/api/ingredients/${parentIngredientId}/cost"
"src/hooks/useMenuSearch.ts",70,GET,"/api/menu/search","/api/menu/search?locationId=${locationId}&q=${encodeURIComponent(debouncedQuery)}"
"src/hooks/useOrderingEngine.ts",433,GET,"/api/menu/items/{id}/modifier-groups","/api/menu/items/${item.id}/modifier-groups"
"src/hooks/useOrderTypes.ts",51,GET,"/api/order-types","/api/order-types?locationId=${locationId}"
"src/hooks/usePOSLayout.ts",105,GET,"/api/employees/{id}/layout","/api/employees/${employeeId}/layout"
"src/hooks/usePOSLayout.ts",128,GET,"/api/employees/{id}/layout","/api/employees/${employeeId}/layout"
"src/lib/health-monitor.ts",49,GET,"/api/orders","/api/orders?locationId=${locationId}&limit=1"
"src/lib/health-monitor.ts",89,GET,"/api/employees","/api/employees?locationId=${locationId}&limit=1"
"src/lib/offline-manager.ts",385,GET,"/api/orders/{id}/pay","/api/orders/${orderId}/pay"
"src/lib/order-utils.ts",244,GET,"/api/orders/{id}","/api/orders/${orderId}?view=${view}"
"src/lib/order-utils.ts",245,GET,"/api/orders/{id}/split-tickets","/api/orders/${orderId}/split-tickets"
"src/lib/order-utils.ts",265,GET,"/api/orders/{id}","/api/orders/${orderId}?view=${view}"
"src/lib/order-utils.ts",279,GET,"/api/orders/{id}/split-tickets","/api/orders/${orderId}/split-tickets"
"src/lib/order-version.ts",62,GET,"/api/orders/{id}","/api/orders/${orderId}"
"src/lib/split-order-loader.ts",12,GET,"/api/orders/{id}","/api/orders/${splitId}?view=split"
